45,20181,2018-01-08,201118460,RENNY'S ART OF NAIL MBL  ,01,A09,B1X2MA090000006PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
46,20181,2018-01-08,201118486,NOVA BOUTIQUE MBL        ,01,A09,B1X2MA090000265PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
47,20181,2018-01-26,201118767,RS JEANS MBL             ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
48,20181,2018-01-26,201118775,GALERI FASHION MBL       ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
49,20181,2018-01-26,201118783,TOKO EMAS MULIA BDA MBL  ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
50,20181,2018-01-26,201118791,SEJAHTERA ELEKTRONIK MBL ,02,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
51,20181,2018-01-26,201118809,SYAQIL PONSEL MBL        ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
52,20181,2018-01-26,201118817,BALEE KUPI SUDIRMAN MBL  ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
53,20181,2018-01-29,201118825,METRO CAR WASH MBL       ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
54,20181,2018-01-29,201118833,DEDDY CELL & ARLOJI MBL  ,02,A09,B1X2DA090000040PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
55,20181,2018-01-29,201118841,UCEXS MILANO MBL         ,01,A09,B1X2DA090000105PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
56,20181,2018-01-29,201118858,CV ANEKA CAT SERVICE MBL ,08,A09,B1X2DA090000005PG1,1,WMD,BDP,EDC,0,0,2018-10-29 09:13:35,0000-00-00 00:00:00
